F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,571,127,23,721,31,2.974884928209737E-4,8,0,444,0,0.1778387531065802,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,571,127,23,721,31,2.974884928209737E-4,8,0,444,0,0.1778387531065802,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,571,127,23,721,31,2.974884928209737E-4,8,0,444,0,0.1778387531065802,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,4588,2140,226,6954,31,2.974884928209737E-4,8,0,2448,0,0.2447397735444189,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1003,122,29,1154,31,2.974884928209737E-4,8,0,881,0,0.23705068057324546,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1003,122,29,1154,31,2.974884928209737E-4,8,0,881,0,0.23705068057324546,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1003,122,29,1154,31,2.974884928209737E-4,8,0,881,0,0.23705068057324546,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1003,122,29,1154,31,2.974884928209737E-4,8,0,881,0,0.23705068057324546,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2976,2404,283,5663,31,2.974884928209737E-4,8,0,572,0,0.24082662780032343,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2976,2404,283,5663,31,2.974884928209737E-4,8,0,572,0,0.24082662780032343,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2976,2404,283,5663,31,2.974884928209737E-4,8,0,572,0,0.24082662780032343,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,288,707,11,1006,31,2.974884928209737E-4,8,0,-419,0,0.10767079620246198,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,85,84,1,170,31,2.974884928209737E-4,8,0,1,0,0.15445243064877817,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,184,76,1,261,31,2.974884928209737E-4,8,0,108,0,0.14476011382222384,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2777,2069,230,5076,31,2.974884928209737E-4,8,0,708,0,0.1634376609523045,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2777,2069,230,5076,31,2.974884928209737E-4,8,0,708,0,0.1634376609523045,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2777,2069,230,5076,31,2.974884928209737E-4,8,0,708,0,0.1634376609523045,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,2777,2069,230,5076,31,2.974884928209737E-4,8,0,708,0,0.1634376609523045,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,9296,6195,731,16222,31,2.974884928209737E-4,8,0,3101,0,0.22401079189512046,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,35,0,0,35,31,2.974884928209737E-4,8,0,35,0,0.23026315789473684,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,258,44,10,312,31,2.974884928209737E-4,8,0,214,0,0.2309438195924513,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,258,44,10,312,31,2.974884928209737E-4,8,0,214,0,0.2309438195924513,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,258,44,10,312,31,2.974884928209737E-4,8,0,214,0,0.2309438195924513,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,258,44,10,312,31,2.974884928209737E-4,8,0,214,0,0.2309438195924513,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,457,33,41,531,31,2.974884928209737E-4,8,0,424,0,0.15166583039681586,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,457,33,41,531,31,2.974884928209737E-4,8,0,424,0,0.15166583039681586,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,457,33,41,531,31,2.974884928209737E-4,8,0,424,0,0.15166583039681586,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,457,33,41,531,31,2.974884928209737E-4,8,0,424,0,0.15166583039681586,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,457,33,41,531,31,2.974884928209737E-4,8,0,424,0,0.15166583039681586,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,457,33,41,531,31,2.974884928209737E-4,8,0,424,0,0.15166583039681586,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,18,15,5,38,31,2.974884928209737E-4,8,0,3,0,0.5277777777777778,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,18,15,5,38,31,2.974884928209737E-4,8,0,3,0,0.5277777777777778,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1253,957,72,2282,31,2.974884928209737E-4,8,0,296,0,0.2613437316341239,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1253,957,72,2282,31,2.974884928209737E-4,8,0,296,0,0.2613437316341239,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1253,957,72,2282,31,2.974884928209737E-4,8,0,296,0,0.2613437316341239,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1253,957,72,2282,31,2.974884928209737E-4,8,0,296,0,0.2613437316341239,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1253,957,72,2282,31,2.974884928209737E-4,8,0,296,0,0.2613437316341239,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,1253,957,72,2282,31,2.974884928209737E-4,8,0,296,0,0.2613437316341239,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,604,248,17,869,31,2.974884928209737E-4,8,0,356,0,0.11814340194947782,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,604,248,17,869,31,2.974884928209737E-4,8,0,356,0,0.11814340194947782,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,604,248,17,869,31,2.974884928209737E-4,8,0,356,0,0.11814340194947782,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,604,248,17,869,31,2.974884928209737E-4,8,0,356,0,0.11814340194947782,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,437,212,24,673,31,2.974884928209737E-4,8,0,225,0,0.1262296410725286,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,437,212,24,673,31,2.974884928209737E-4,8,0,225,0,0.1262296410725286,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,23,53,1,77,31,2.974884928209737E-4,8,0,-30,0,0.054217470715070104,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,861,439,95,1395,31,2.974884928209737E-4,8,0,422,0,0.15742134543888672,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,79,0,0,79,31,2.974884928209737E-4,8,0,79,0,0.4513888888888889,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,79,0,0,79,31,2.974884928209737E-4,8,0,79,0,0.4513888888888889,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,79,0,0,79,31,2.974884928209737E-4,8,0,79,0,0.4513888888888889,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,517,218,70,805,31,2.974884928209737E-4,8,0,299,0,0.13623819535744103,0,40416,0,29876,2601,0,72893,10540,0.14991263526013932,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,112,11,0,123,31,2.974884928209737E-4,8,0,101,0,0.11748259229003773,0,180,0,22,0,0,202,158,0.08082704554415675,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,112,11,0,123,31,2.974884928209737E-4,8,0,101,0,0.11748259229003773,0,180,0,22,0,0,202,158,0.08082704554415675,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,112,11,0,123,31,2.974884928209737E-4,8,0,101,0,0.11748259229003773,0,180,0,22,0,0,202,158,0.08082704554415675,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,112,11,0,123,31,2.974884928209737E-4,8,0,101,0,0.11748259229003773,0,180,0,22,0,0,202,158,0.08082704554415675,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,106,55,1,162,31,2.974884928209737E-4,8,0,51,0,0.029718128155569724,0,6401,0,4183,181,0,10765,2218,0.09271121220355973,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,250,63,4,317,31,2.974884928209737E-4,8,0,187,0,0.19037504572864256,0,6401,0,4183,181,0,10765,2218,0.09271121220355973,275957,180238,
0,0.0,0,0,0,0,18919,18,475114,0.0,95719,3,0.07639987025492662,10,45,163,1,209,31,2.974884928209737E-4,8,0,-118,0,0.054335807443304164,0,6401,0,4183,181,0,10765,2218,0.09271121220355973,275957,180238,
