F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,
1.0,0.125,0.021875,0.14705882352941177,0.03949325379661668,-0.75,0.0032258064516129032,0.004838709677419355,0.03949325379661668,1.0,1.0,
1.0,0.1,0.018000000000000002,0.14705882352941177,0.03949325379661668,-0.8,0.0032258064516129032,0.004838709677419355,0.03949325379661668,1.0,1.0,
1.0,0.1,0.018000000000000002,0.14705882352941177,0.03949325379661668,-0.8,0.0032258064516129032,0.004838709677419355,0.03949325379661668,1.0,1.0,
1.0,0.21428571428571427,0.008017492711370262,0.3609022556390977,0.42506765552712783,-0.5535714285714286,0.17419354838709677,0.13870967741935483,0.42506765552712783,1.0,1.0,
1.0,0.8,0.019999999999999997,0.41379310344827586,0.1048601512534388,0.6,0.03225806451612903,0.017741935483870968,0.1048601512534388,0.3333333333333333,0.3333333333333333,
-1.0,0.125,0.021875,0.14705882352941177,0.03949325379661668,-0.75,0.0032258064516129032,0.004838709677419355,0.03949325379661668,0.3333333333333333,0.3333333333333333,
-1.0,0.21428571428571427,0.008017492711370262,0.3609022556390977,0.42506765552712783,-0.5535714285714286,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,0.3333333333333333,
0.0,0.71875,0.028878348214285716,0.7045454545454546,0.1677679897339876,0.4375,0.041935483870967745,0.03225806451612903,0.1677679897339876,0.3333333333333333,0.3333333333333333,
1.0,0.5,0.011904761904761904,0.3609022556390977,0.42506765552712783,0.0,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,0.3333333333333333,
0.0,0.71875,0.028878348214285716,0.7045454545454546,0.1677679897339876,0.4375,0.041935483870967745,0.03225806451612903,0.1677679897339876,0.3333333333333333,0.3333333333333333,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
-0.5,0.45,0.030937500000000003,0.41379310344827586,0.1048601512534388,-0.1,0.03225806451612903,0.017741935483870968,0.1048601512534388,0.3333333333333333,-1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,-0.3333333333333333,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,-1.0,
1.0,0.5172413793103449,0.1248513674197384,0.5223880597014925,1.4082138753473947E-4,0.034482758620689655,0.03064516129032258,0.025806451612903226,1.4082138753473947E-4,0.3333333333333333,1.0,
1.0,0.5172413793103449,0.1248513674197384,0.5223880597014925,1.4082138753473947E-4,0.034482758620689655,0.03064516129032258,0.025806451612903226,1.4082138753473947E-4,0.3333333333333333,1.0,
0.5,0.45,0.030937500000000003,0.41379310344827586,0.1048601512534388,-0.1,0.03225806451612903,0.017741935483870968,0.1048601512534388,0.3333333333333333,1.0,
1.0,0.21428571428571427,0.008017492711370262,0.3609022556390977,0.42506765552712783,-0.5535714285714286,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,-1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,1.0,
-0.5,0.45,0.030937500000000003,0.41379310344827586,0.1048601512534388,-0.1,0.03225806451612903,0.017741935483870968,0.1048601512534388,0.3333333333333333,0.0,
0.0,0.7768595041322314,0.008254705474840713,0.3609022556390977,0.42506765552712783,0.5537190082644629,0.17419354838709677,0.13870967741935483,0.42506765552712783,0.3333333333333333,0.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
-1.0,0.1686746987951807,0.006677311656263609,0.3609022556390977,0.42506765552712783,-0.6385542168674698,0.17419354838709677,0.13870967741935483,0.42506765552712783,-1.0,-1.0,
