0,,F72,
1,,F54,
2,,F55,
7,,F64,
9,,F34,
10,,F66,
16,,F104,
133,,F18-public,
246,,F20,
253,,F116,
263,,F115,
316,,category,
original feature size,317
refined feature size,11
