F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
13,43,21104,6,12,2139,4,135,0.6136363636363636,603,625,1.0364842454394694,0.23076923076923078,0,1,
13,43,21104,6,12,2139,4,135,0.8128787878787879,603,625,1.0364842454394694,0.23076923076923078,0,1,
13,43,21104,6,12,2139,4,135,0.6515151515151515,603,625,1.0364842454394694,0.23076923076923078,0,1,
0,43,21104,6,0,2139,1,135,0.9507575757575758,603,625,1.0364842454394694,1.0,0,1,
14,61,21104,28,0,2139,1,135,0.9631372549019608,1018,104,0.10216110019646366,1.0,0,1,
23,61,21104,28,0,2139,1,135,0.17254901960784313,1018,104,0.10216110019646366,1.0,0,1,
14,61,21104,28,0,2139,1,135,0.9247058823529412,1018,104,0.10216110019646366,1.0,0,1,
33,61,21104,28,0,2139,1,135,0.09490196078431372,1018,104,0.10216110019646366,1.0,0,1,
32,61,21104,28,0,2139,1,135,0.13568627450980392,1018,104,0.10216110019646366,1.0,0,1,
10,61,21104,28,0,2139,1,135,0.2831372549019608,1018,104,0.10216110019646366,1.0,0,1,
8,61,21104,28,8,2139,4,135,0.04784313725490196,1018,104,0.10216110019646366,0.25,0,1,
15,61,21104,28,8,2139,1,135,0.9450980392156862,1018,104,0.10216110019646366,0.2,0,1,
5,61,21104,28,8,2139,1,135,0.14745098039215687,1018,104,0.10216110019646366,0.4,0,1,
15,61,21104,28,8,2139,1,135,0.9066666666666666,1018,104,0.10216110019646366,0.2,0,1,
13,61,21104,28,8,2139,1,135,0.05647058823529412,1018,104,0.10216110019646366,0.15384615384615385,0,1,
6,61,21104,28,8,2139,1,135,0.1403921568627451,1018,104,0.10216110019646366,0.3333333333333333,0,1,
0,61,21104,28,8,2139,1,135,0.06196078431372549,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.0611764705882353,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.09490196078431372,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.13568627450980392,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.17176470588235293,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.2823529411764706,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.2823529411764706,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.912156862745098,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.9129411764705883,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.9247058823529412,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.9505882352941176,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.9513725490196079,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,8,2139,1,135,0.9631372549019608,1018,104,0.10216110019646366,1.0,0,1,
0,61,21104,28,4,2139,1,135,0.23450980392156862,1018,104,0.10216110019646366,1.0,0,1,
3,36,21104,4,8,2139,1,135,0.09836065573770492,336,34,0.10119047619047619,0.6666666666666666,0,1,
4,36,21104,4,8,2139,1,135,0.702576112412178,336,34,0.10119047619047619,0.75,0,1,
4,36,21104,4,8,2139,1,135,0.7166276346604216,336,34,0.10119047619047619,0.75,0,1,
3,36,21104,4,8,2139,1,135,0.09836065573770492,336,34,0.10119047619047619,0.6666666666666666,0,1,
8,23,21104,1,8,2139,4,135,0.11186440677966102,413,137,0.33171912832929784,0.25,0,1,
3,23,21104,1,8,2139,1,135,0.09661016949152543,413,137,0.33171912832929784,0.6666666666666666,2,1,
5,36,21104,5,8,2139,1,135,0.4426470588235294,467,120,0.2569593147751606,0.6,0,1,
4,36,21104,5,8,2139,1,135,0.6808823529411765,467,120,0.2569593147751606,0.5,0,1,
4,36,21104,5,8,2139,1,135,0.7573529411764706,467,120,0.2569593147751606,0.5,0,1,
4,36,21104,5,8,2139,1,135,0.7588235294117647,467,120,0.2569593147751606,0.75,0,1,
8,36,21104,5,8,2139,4,135,0.07941176470588235,467,120,0.2569593147751606,0.25,0,1,
13,36,21104,5,8,2139,1,135,0.538235294117647,467,120,0.2569593147751606,0.38461538461538464,0,1,
4,36,21104,5,8,2139,1,135,0.18529411764705883,467,120,0.2569593147751606,0.75,0,1,
11,36,21104,5,8,2139,1,135,0.11323529411764706,467,120,0.2569593147751606,0.5454545454545454,0,1,
0,36,21104,5,6,2139,1,135,0.9882352941176471,467,120,0.2569593147751606,1.0,0,1,
0,36,21104,5,10,2139,1,135,0.9308823529411765,467,120,0.2569593147751606,1.0,0,1,
14,12,21104,1,0,2139,4,135,0.9748603351955307,269,61,0.22676579925650558,1.0,0,1,
8,12,21104,1,8,2139,4,135,0.11173184357541899,269,61,0.22676579925650558,0.25,11,1,
0,25,21104,4,0,2139,1,135,0.18518518518518517,266,45,0.16917293233082706,1.0,0,1,
0,25,21104,4,16,2139,1,135,0.17724867724867724,266,45,0.16917293233082706,1.0,0,1,
0,25,21104,4,12,2139,1,135,0.21428571428571427,266,45,0.16917293233082706,1.0,0,1,
0,25,21104,4,12,2139,1,135,0.26455026455026454,266,45,0.16917293233082706,1.0,0,1,
6,27,21104,3,0,2139,1,135,0.5034642032332564,344,28,0.08139534883720931,1.0,0,1,
14,27,21104,3,0,2139,1,135,0.6143187066974596,344,28,0.08139534883720931,1.0,0,1,
12,27,21104,3,8,2139,1,135,0.8983833718244804,344,28,0.08139534883720931,0.6666666666666666,0,1,
17,27,21104,3,8,2139,1,135,0.7875288683602771,344,28,0.08139534883720931,0.7647058823529411,0,1,
18,27,21104,3,8,2139,1,135,0.47344110854503463,344,28,0.08139534883720931,0.7777777777777778,0,1,
8,27,21104,3,8,2139,4,135,0.15704387990762125,344,28,0.08139534883720931,0.25,0,1,
12,27,21104,3,8,2139,1,135,0.9030023094688222,344,28,0.08139534883720931,0.8333333333333334,0,1,
17,27,21104,3,8,2139,1,135,0.792147806004619,344,28,0.08139534883720931,0.8823529411764706,0,1,
18,27,21104,3,8,2139,1,135,0.4780600461893764,344,28,0.08139534883720931,0.8888888888888888,0,1,
10,27,21104,3,12,2139,1,135,0.9330254041570438,344,28,0.08139534883720931,0.3,0,1,
10,27,21104,3,12,2139,1,135,0.6928406466512702,344,28,0.08139534883720931,0.3,0,1,
11,27,21104,3,12,2139,1,135,0.2840646651270208,344,28,0.08139534883720931,0.36363636363636365,0,1,
0,27,21104,3,12,2139,1,135,0.4018475750577367,344,28,0.08139534883720931,1.0,0,1,
24,34,21104,1,12,2139,3,135,0.43912337662337664,453,89,0.19646799116997793,0.22916666666666666,0,0,
8,34,21104,1,8,2139,4,135,0.07305194805194805,453,89,0.19646799116997793,0.25,11,1,
6,203,21104,1,8,2139,2,135,0.7166687570550608,2517,5092,2.0230433055224473,0.8333333333333334,0,1,
96,203,21104,1,12,2139,17,135,0.9032986328859902,2517,5092,2.0230433055224473,0.078125,0,0,
6,203,21104,1,8,2139,2,135,0.7105230151762197,2517,5092,2.0230433055224473,0.8333333333333334,0,1,
32,203,21104,1,12,2139,8,135,0.40775116016555873,2517,5092,2.0230433055224473,0.09375,0,1,
51,203,21104,1,12,2139,14,135,0.3554496425435846,2517,5092,2.0230433055224473,0.058823529411764705,0,1,
31,203,21104,1,12,2139,7,135,0.3735105982691584,2517,5092,2.0230433055224473,0.0967741935483871,0,1,
79,203,21104,1,12,2139,19,135,0.3894393578326853,2517,5092,2.0230433055224473,0.0379746835443038,0,1,
60,203,21104,1,12,2139,13,135,0.3208328107362348,2517,5092,2.0230433055224473,0.25,18,0,
0,50,21104,2,4,2139,1,135,0.03581800580832527,830,95,0.1144578313253012,1.0,0,1,
21,135,21104,2,0,2139,2,135,0.7001539645881447,2087,168,0.08049832295160518,1.0,0,1,
80,135,21104,2,0,2139,1,135,0.707852193995381,2087,168,0.08049832295160518,1.0,0,0,
5,135,21104,2,8,2139,1,135,0.8175519630484989,2087,168,0.08049832295160518,0.4,0,1,
11,135,21104,2,8,2139,4,135,0.9826789838337182,2087,168,0.08049832295160518,0.45454545454545453,0,1,
10,135,21104,2,8,2139,2,135,0.9257120862201693,2087,168,0.08049832295160518,0.4,0,1,
20,135,21104,2,8,2139,1,135,0.4653579676674365,2087,168,0.08049832295160518,0.55,0,1,
8,135,21104,2,8,2139,4,135,0.04503464203233257,2087,168,0.08049832295160518,0.25,0,1,
0,135,21104,2,0,2139,1,135,0.025789068514241724,2087,168,0.08049832295160518,1.0,0,1,
0,135,21104,2,0,2139,1,135,0.03348729792147806,2087,168,0.08049832295160518,1.0,0,1,
8,12,21104,1,8,2139,4,135,0.09978308026030369,403,35,0.08684863523573201,0.25,0,1,
119,12,21104,1,8,2139,1,135,0.5336225596529284,403,35,0.08684863523573201,0.5042016806722689,0,1,
12,12,21104,1,8,2139,1,135,0.7960954446854663,403,35,0.08684863523573201,0.5277777777777778,0,1,
23,12,21104,1,8,2139,1,135,0.8286334056399133,403,35,0.08684863523573201,0.5391304347826087,0,1,
23,12,21104,1,8,2139,1,135,0.8286334056399133,403,35,0.08684863523573201,0.5391304347826087,0,1,
31,12,21104,1,8,2139,1,135,0.8806941431670282,403,35,0.08684863523573201,0.4596774193548387,60,1,
8,27,21104,2,8,2139,4,135,0.754054054054054,301,21,0.06976744186046512,0.25,0,1,
0,27,21104,2,0,2139,1,135,0.981081081081081,301,21,0.06976744186046512,1.0,0,1,
0,27,21104,2,0,2139,1,135,0.981081081081081,301,21,0.06976744186046512,1.0,0,1,
8,63,21104,1,8,2139,4,135,0.5883424408014571,877,113,0.12884834663625996,0.25,0,1,
10,63,21104,1,12,2139,1,135,0.31785063752276865,877,113,0.12884834663625996,0.4,0,1,
10,63,21104,1,12,2139,1,135,0.30327868852459017,877,113,0.12884834663625996,0.4,2,1,
0,52,6506,4,0,819,1,138,0.06781115879828326,987,45,0.04559270516717325,1.0,0,1,
0,52,6506,4,12,819,1,138,0.0815450643776824,987,45,0.04559270516717325,1.0,0,1,
8,10,6506,1,8,819,1,138,0.8914728682170543,91,20,0.21978021978021978,0.75,0,1,
8,10,6506,1,8,819,1,138,0.9689922480620154,91,20,0.21978021978021978,0.75,0,1,
8,10,6506,1,8,819,1,138,0.813953488372093,91,20,0.21978021978021978,0.75,8,1,
0,21,6506,19,13,819,1,138,0.18599791013584116,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.5788923719958202,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.6227795193312434,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.6666666666666666,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.7105538140020898,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.754440961337513,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.7983281086729362,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.8422152560083594,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,10,819,1,138,0.9278996865203761,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.9665621734587252,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.22884012539184953,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.2716823406478579,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.3155694879832811,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.3594566353187043,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.40334378265412746,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.44723092998955066,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.49111807732497387,479,389,0.8121085594989561,1.0,0,1,
0,21,6506,19,13,819,1,138,0.5350052246603971,479,389,0.8121085594989561,1.0,0,1,
20,30,6506,3,8,819,5,138,0.7036290322580645,396,36,0.09090909090909091,0.2,9,0,
46,51,6506,13,12,819,5,138,0.23310810810810811,970,70,0.07216494845360824,0.2391304347826087,0,0,
16,51,6506,13,8,819,1,138,0.5084459459459459,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.5067567567567568,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.46030405405405406,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.45861486486486486,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.44425675675675674,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.44256756756756754,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.47635135135135137,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.47466216216216217,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.49239864864864863,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.4907094594594595,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.41216216216216217,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.41047297297297297,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.39611486486486486,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.39442567567567566,970,70,0.07216494845360824,0.75,0,1,
25,51,6506,13,8,819,1,138,0.38006756756756754,970,70,0.07216494845360824,0.72,0,1,
25,51,6506,13,8,819,1,138,0.3783783783783784,970,70,0.07216494845360824,0.72,0,1,
16,51,6506,13,8,819,1,138,0.4282094594594595,970,70,0.07216494845360824,0.75,0,1,
16,51,6506,13,8,819,1,138,0.4265202702702703,970,70,0.07216494845360824,0.75,0,1,
0,51,6506,13,0,819,1,138,0.8053209459459459,970,70,0.07216494845360824,1.0,0,0,
0,51,6506,13,0,819,1,138,0.8289695945945946,970,70,0.07216494845360824,1.0,0,0,
0,51,6506,13,0,819,1,138,0.9493243243243243,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.9451013513513513,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.941722972972973,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.90625,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.9079391891891891,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.9070945945945946,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.09628378378378379,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,0,819,1,138,0.037162162162162164,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.11148648648648649,970,70,0.07216494845360824,1.0,0,1,
0,51,6506,13,12,819,1,138,0.10388513513513513,970,70,0.07216494845360824,1.0,0,1,
3,35,6506,1,8,819,1,138,0.9970414201183432,306,658,2.150326797385621,0.6666666666666666,1,1,
0,7,6506,5,12,819,1,138,0.8840579710144928,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.8768115942028986,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.8985507246376812,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.8913043478260869,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.9637681159420289,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.7971014492753623,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.717391304347826,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.7101449275362319,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.7318840579710145,86,31,0.36046511627906974,1.0,0,1,
0,7,6506,5,12,819,1,138,0.7246376811594203,86,31,0.36046511627906974,1.0,0,1,
13,46,6506,10,8,819,1,138,0.664179104477612,520,57,0.10961538461538461,0.6153846153846154,0,1,
12,46,6506,10,8,819,1,138,0.6850746268656717,520,57,0.10961538461538461,0.5833333333333334,0,1,
11,46,6506,10,8,819,1,138,0.7059701492537314,520,57,0.10961538461538461,0.6363636363636364,0,1,
10,46,6506,10,8,819,1,138,0.7238805970149254,520,57,0.10961538461538461,0.6,0,1,
9,46,6506,10,8,819,1,138,0.46417910447761196,520,57,0.10961538461538461,0.6666666666666666,0,1,
8,46,6506,10,8,819,1,138,0.48059701492537316,520,57,0.10961538461538461,0.625,0,1,
6,46,6506,10,8,819,1,138,0.35074626865671643,520,57,0.10961538461538461,0.5,0,1,
6,46,6506,10,8,819,1,138,0.36268656716417913,520,57,0.10961538461538461,0.5,0,1,
0,46,6506,10,0,819,1,138,0.10149253731343283,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,0,819,1,138,0.12835820895522387,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,0,819,1,138,0.05970149253731343,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.8522388059701492,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.050746268656716415,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.05223880597014925,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,0,819,1,138,0.08059701492537313,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.8537313432835821,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.07164179104477612,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.07313432835820896,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.817910447761194,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.826865671641791,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,8,819,1,138,0.8223880597014925,520,57,0.10961538461538461,1.0,0,1,
0,46,6506,10,12,819,1,138,0.2417910447761194,520,57,0.10961538461538461,1.0,0,1,
28,14,6506,3,12,819,1,138,0.8457446808510638,284,30,0.1056338028169014,0.375,0,1,
28,14,6506,3,12,819,1,138,0.9281914893617021,284,30,0.1056338028169014,0.375,0,1,
28,14,6506,3,12,819,1,138,0.7632978723404256,284,30,0.1056338028169014,0.375,8,1,
8,10,6506,1,8,819,1,138,0.8923076923076924,92,20,0.21739130434782608,0.75,0,1,
8,10,6506,1,8,819,1,138,0.9692307692307692,92,20,0.21739130434782608,0.75,0,1,
8,10,6506,1,8,819,1,138,0.8153846153846154,92,20,0.21739130434782608,0.75,16,1,
0,12,6506,6,12,819,1,138,0.8593155893536122,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.18250950570342206,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,12,819,1,138,0.8973384030418251,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,12,819,1,138,0.9809885931558935,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.376425855513308,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.44866920152091255,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.5855513307984791,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.5171102661596958,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.6539923954372624,217,18,0.08294930875576037,1.0,0,1,
0,12,6506,6,8,819,1,138,0.7224334600760456,217,18,0.08294930875576037,1.0,0,1,
8,10,6506,1,8,819,1,138,0.889763779527559,89,20,0.2247191011235955,0.75,0,1,
8,10,6506,1,8,819,1,138,0.968503937007874,89,20,0.2247191011235955,0.75,0,1,
8,10,6506,1,8,819,1,138,0.8110236220472441,89,20,0.2247191011235955,0.75,8,1,
8,10,6506,1,8,819,1,138,0.8914728682170543,91,20,0.21978021978021978,0.75,0,1,
8,10,6506,1,8,819,1,138,0.9689922480620154,91,20,0.21978021978021978,0.75,0,1,
8,10,6506,1,8,819,1,138,0.813953488372093,91,20,0.21978021978021978,0.75,8,1,
8,10,6506,3,8,819,1,138,0.7329192546583851,103,35,0.33980582524271846,0.75,0,1,
8,10,6506,3,8,819,1,138,0.7950310559006211,103,35,0.33980582524271846,0.75,0,1,
8,10,6506,3,8,819,1,138,0.6708074534161491,103,35,0.33980582524271846,0.75,0,1,
0,10,6506,3,8,819,1,138,0.546583850931677,103,35,0.33980582524271846,1.0,0,1,
0,10,6506,3,8,819,1,138,0.5279503105590062,103,35,0.33980582524271846,1.0,0,1,
0,10,6506,3,8,819,1,138,0.5217391304347826,103,35,0.33980582524271846,1.0,0,1,
0,10,6506,3,8,819,1,138,0.5341614906832298,103,35,0.33980582524271846,1.0,0,1,
35,4,6506,4,8,819,5,138,0.6859504132231405,76,34,0.4473684210526316,0.05714285714285714,0,1,
0,4,6506,4,15,819,1,138,0.7520661157024794,76,34,0.4473684210526316,1.0,0,1,
0,4,6506,4,14,819,1,138,0.8429752066115702,76,34,0.4473684210526316,1.0,0,1,
4,14,6506,2,8,819,1,138,0.9779411764705882,93,18,0.1935483870967742,0.5,0,1,
0,14,6506,2,5,819,1,138,0.2426470588235294,93,18,0.1935483870967742,1.0,0,1,
0,14,6506,2,8,819,1,138,0.25,93,18,0.1935483870967742,1.0,0,1,
0,14,6506,2,8,819,1,138,0.27205882352941174,93,18,0.1935483870967742,1.0,0,1,
0,1,6506,2,5,819,1,138,0.543859649122807,25,19,0.76,1.0,0,1,
0,1,6506,2,8,819,1,138,0.5614035087719298,25,19,0.76,1.0,0,1,
0,1,6506,2,8,819,1,138,0.6140350877192983,25,19,0.76,1.0,0,1,
0,1,6506,4,8,819,1,138,0.7663551401869159,65,27,0.4153846153846154,1.0,0,1,
0,1,6506,4,9,819,1,138,0.5887850467289719,65,27,0.4153846153846154,1.0,0,1,
0,1,6506,4,9,819,1,138,0.37383177570093457,65,27,0.4153846153846154,1.0,0,1,
0,1,6506,4,8,819,1,138,0.3925233644859813,65,27,0.4153846153846154,1.0,0,1,
3,1,6506,1,8,819,1,138,0.75,8,0,0.0,0.6666666666666666,2,1,
8,10,6506,1,8,819,1,138,0.8914728682170543,91,20,0.21978021978021978,0.75,0,1,
8,10,6506,1,8,819,1,138,0.9689922480620154,91,20,0.21978021978021978,0.75,0,1,
8,10,6506,1,8,819,1,138,0.813953488372093,91,20,0.21978021978021978,0.75,0,1,
0,10,6506,1,4,819,1,138,0.2713178294573643,91,20,0.21978021978021978,1.0,0,1,
8,10,6506,1,8,819,1,138,0.889763779527559,89,20,0.2247191011235955,0.75,0,1,
8,10,6506,1,8,819,1,138,0.968503937007874,89,20,0.2247191011235955,0.75,0,1,
8,10,6506,1,8,819,1,138,0.8110236220472441,89,20,0.2247191011235955,0.75,8,1,
8,10,6506,1,8,819,1,138,0.9027777777777778,104,20,0.19230769230769232,0.75,0,1,
8,10,6506,1,8,819,1,138,0.9722222222222222,104,20,0.19230769230769232,0.75,0,1,
8,10,6506,1,8,819,1,138,0.8333333333333334,104,20,0.19230769230769232,0.75,0,1,
0,10,6506,1,4,819,1,138,0.24305555555555555,104,20,0.19230769230769232,1.0,0,1,
4,79,6506,15,8,819,1,138,0.09635173058933583,806,141,0.17493796526054592,0.5,0,1,
4,79,6506,15,8,819,1,138,0.5116931711880262,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7464920486435921,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.8213283442469598,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7090739008419084,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7839101964452759,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7184284377923292,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7932647333956969,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7277829747427502,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.8026192703461179,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7371375116931712,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.8119738072965388,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.6903648269410664,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7652011225444341,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.6810102899906455,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.7558465855940131,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.6716557530402245,806,141,0.17493796526054592,0.75,0,1,
7,79,6506,15,8,819,1,138,0.21702525724976612,806,141,0.17493796526054592,0.8571428571428571,0,1,
8,79,6506,15,8,819,1,138,0.28811973807296537,806,141,0.17493796526054592,0.875,0,1,
7,79,6506,15,8,819,1,138,0.26192703461178674,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.19176800748362957,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.27034611786716556,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.20018709073900842,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.27876520112254444,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.20860617399438727,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.2273152478952292,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.166510757717493,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.245088868101029,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.1580916744621141,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.23666978484565013,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.14967259120673526,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.17492984097287184,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.25350795135640786,806,141,0.17493796526054592,0.8571428571428571,0,1,
7,79,6506,15,8,819,1,138,0.1833489242282507,806,141,0.17493796526054592,0.8571428571428571,0,1,
8,79,6506,15,8,819,1,138,0.6997193638914874,806,141,0.17493796526054592,0.75,0,1,
8,79,6506,15,8,819,1,138,0.774555659494855,806,141,0.17493796526054592,0.75,0,1,
3,79,6506,15,8,819,1,138,0.9784845650140318,806,141,0.17493796526054592,0.6666666666666666,0,1,
0,79,6506,15,8,819,1,138,0.9850327408793265,806,141,0.17493796526054592,1.0,0,1,
0,79,6506,15,12,819,1,138,0.3545369504209542,806,141,0.17493796526054592,1.0,0,1,
0,79,6506,15,8,819,1,138,0.5219831618334893,806,141,0.17493796526054592,1.0,0,1,
0,79,6506,15,8,819,1,138,0.5229186155285314,806,141,0.17493796526054592,1.0,0,1,
0,79,6506,15,8,819,1,138,0.4714686623012161,806,141,0.17493796526054592,1.0,0,1,
0,79,6506,15,12,819,1,138,0.47427502338634236,806,141,0.17493796526054592,1.0,0,1,
