0,,F72,
1,,F54,
2,,F55,
3,,F25,
7,,F64,
8,,F67,
9,,F34,
10,,F66,
254,,F117,
262,,F114,
263,,F115,
268,,F41,
271,,F42,
279,,F36,
281,,F35,
288,,F39,
317,,category,
original feature size,318
refined feature size,16
