F41,F40,F43,F42,F45,F44,F140,F47,F141,F46,F142,F49,F143,F48,F126,F127,F128,F129,F50,F52,F51,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F138,F139,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,68,4,0,72,1407,0.012863279296774305,1028,0,64,0,0.11232207731561243,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,82,0,0,82,1407,0.012863279296774305,1028,0,82,0,0.2714626391096979,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,62,4,5,71,1407,0.012863279296774305,1028,0,58,0,0.0554378780437849,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,44,4,5,53,1407,0.012863279296774305,1028,0,40,0,0.008703588160830581,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,169,42,8,219,1407,0.012863279296774305,1028,0,127,0,0.0847163544368757,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,88,4,0,92,1407,0.012863279296774305,1028,0,84,0,0.1311572251278134,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,220,132,7,359,1407,0.012863279296774305,1028,0,88,0,0.07665549348801708,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,162,44,6,212,1407,0.012863279296774305,1028,0,118,0,0.04209174724070241,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,94,48,1,143,1407,0.012863279296774305,1028,0,46,0,0.04468596229516949,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,96,0,0,96,1407,0.012863279296774305,1028,0,96,0,0.25448730828477667,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
116,0.0,0,0,116,116,8396,1197,237258,0.016674819563519648,67984,41,0.07771971512251072,169,116,98,1,215,1407,0.012863279296774305,1028,0,18,0,0.10887124600768337,0,4840,0,2308,153,0,7301,2532,0.09656243820974814,148423,80439,
