0,,F72,
6,,F65,
9,,F34,
13,,F101,
15,,F103,
16,,F104,
274,,F94,
281,,F79,
282,,F111,
285,,F116,
297,,F77,
316,,F132,
318,,F133,
321,,F135,
345,,F74,
349,,category,
original feature size,350
refined feature size,15
