F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,
13,68,5355,1,16,179,3,3,0.10689067445824203,3292,685,0.2080801944106926,0.3076923076923077,0,1,
3,68,5355,1,8,179,1,3,0.04723642561480399,3292,685,0.2080801944106926,0.6666666666666666,0,1,
3,68,5355,1,8,179,1,3,0.06866325785244703,3292,685,0.2080801944106926,0.6666666666666666,0,1,
13,68,5355,1,12,179,3,3,0.05697589481373265,3292,685,0.2080801944106926,0.6267806267806268,0,1,
6,68,5355,1,8,179,2,3,0.06403700998295593,3292,685,0.2080801944106926,0.6333333333333333,0,1,
13,68,5355,1,12,179,3,3,0.08400292184075968,3292,685,0.2080801944106926,0.6267806267806268,0,1,
13,68,5355,1,12,179,3,3,0.09130752373995617,3292,685,0.2080801944106926,0.6267806267806268,0,1,
13,68,5355,1,12,179,3,3,0.09861212563915267,3292,685,0.2080801944106926,0.6267806267806268,0,1,
13,68,5355,1,12,179,3,3,0.10591672753834916,3292,685,0.2080801944106926,0.6267806267806268,0,1,
8,68,5355,1,10,179,4,3,0.11322132943754565,3292,685,0.2080801944106926,0.6375,0,1,
13,68,5355,1,12,179,3,3,0.11882152422692963,3292,685,0.2080801944106926,0.6267806267806268,0,1,
26,68,5355,1,11,179,8,3,0.3352812271731191,3292,685,0.2080801944106926,0.5874604847207586,0,1,
47,68,5355,1,14,179,15,3,0.4806428049671293,3292,685,0.2080801944106926,0.59209726443769,0,1,
87,68,5355,1,15,179,28,3,0.6092037983929875,3292,685,0.2080801944106926,0.5598255089322809,0,1,
44,68,5355,1,14,179,14,3,0.6827367908448989,3292,685,0.2080801944106926,0.5984143763213531,0,1,
35,68,5355,1,13,179,11,3,0.7241295349403457,3292,685,0.2080801944106926,0.6004264392324093,0,1,
32,68,5355,1,13,179,10,3,0.7384952520087655,3292,685,0.2080801944106926,0.6082589285714286,0,1,
32,68,5355,1,11,179,10,3,0.9057706355003652,3292,685,0.2080801944106926,0.5802364864864865,19,1,
42,66,5355,1,12,179,11,3,0.18129032258064517,3807,715,0.1878119254005779,0.21428571428571427,0,1,
33,66,5355,1,12,179,8,3,0.1956989247311828,3807,715,0.1878119254005779,0.2727272727272727,0,1,
43,66,5355,1,12,179,10,3,0.2075268817204301,3807,715,0.1878119254005779,0.20930232558139536,0,1,
33,66,5355,1,12,179,8,3,0.22193548387096773,3807,715,0.1878119254005779,0.2727272727272727,0,1,
131,66,5355,1,12,179,35,3,0.23376344086021505,3807,715,0.1878119254005779,0.06870229007633588,0,1,
94,66,5355,1,12,179,26,3,0.2724731182795699,3807,715,0.1878119254005779,0.09574468085106383,0,1,
45,66,5355,1,12,179,15,3,0.30129032258064514,3807,715,0.1878119254005779,0.2,0,1,
33,66,5355,1,12,179,8,3,0.31655913978494626,3807,715,0.1878119254005779,0.2727272727272727,0,1,
82,66,5355,1,12,179,18,3,0.32838709677419353,3807,715,0.1878119254005779,0.10975609756097561,0,1,
75,66,5355,1,12,179,22,3,0.3529032258064516,3807,715,0.1878119254005779,0.12,0,1,
35,66,5355,1,12,179,10,3,0.37591397849462366,3807,715,0.1878119254005779,0.2571428571428571,0,1,
54,66,5355,1,12,179,13,3,0.3886021505376344,3807,715,0.1878119254005779,0.16666666666666666,0,1,
87,66,5355,1,12,179,19,3,0.40602150537634407,3807,715,0.1878119254005779,0.10344827586206896,0,1,
45,66,5355,1,12,179,12,3,0.4318279569892473,3807,715,0.1878119254005779,0.2,0,1,
33,66,5355,1,12,179,10,3,0.4470967741935484,3807,715,0.1878119254005779,0.2727272727272727,0,1,
38,66,5355,1,12,179,11,3,0.4589247311827957,3807,715,0.1878119254005779,0.23684210526315788,0,1,
62,66,5355,1,12,179,15,3,0.4720430107526882,3807,715,0.1878119254005779,0.14516129032258066,0,1,
33,66,5355,1,12,179,8,3,0.4916129032258065,3807,715,0.1878119254005779,0.2727272727272727,0,1,
43,66,5355,1,12,179,10,3,0.5034408602150537,3807,715,0.1878119254005779,0.20930232558139536,0,1,
65,66,5355,1,12,179,15,3,0.5178494623655914,3807,715,0.1878119254005779,0.13846153846153847,0,1,
230,66,5355,1,12,179,67,3,0.5380645161290323,3807,715,0.1878119254005779,0.0391304347826087,0,1,
102,66,5355,1,12,179,28,3,0.6047311827956989,3807,715,0.1878119254005779,0.08823529411764706,0,1,
65,66,5355,1,12,179,31,3,0.6356989247311828,3807,715,0.1878119254005779,0.13846153846153847,0,1,
33,66,5355,1,12,179,8,3,0.6556989247311827,3807,715,0.1878119254005779,0.2727272727272727,0,1,
43,66,5355,1,12,179,12,3,0.6675268817204301,3807,715,0.1878119254005779,0.20930232558139536,0,1,
57,66,5355,1,12,179,14,3,0.6819354838709677,3807,715,0.1878119254005779,0.15789473684210525,0,1,
82,66,5355,1,12,179,23,3,0.7002150537634408,3807,715,0.1878119254005779,0.10975609756097561,0,1,
38,66,5355,1,12,179,11,3,0.7253763440860215,3807,715,0.1878119254005779,0.23684210526315788,0,1,
35,66,5355,1,12,179,10,3,0.7389247311827957,3807,715,0.1878119254005779,0.2571428571428571,0,1,
60,66,5355,1,12,179,14,3,0.7516129032258064,3807,715,0.1878119254005779,0.15,0,1,
35,66,5355,1,12,179,10,3,0.7705376344086021,3807,715,0.1878119254005779,0.2571428571428571,0,1,
28,66,5355,1,12,179,7,3,0.7832258064516129,3807,715,0.1878119254005779,0.32142857142857145,0,1,
113,66,5355,1,12,179,31,3,0.7937634408602151,3807,715,0.1878119254005779,0.07964601769911504,0,1,
43,66,5355,1,12,179,12,3,0.827741935483871,3807,715,0.1878119254005779,0.20930232558139536,0,1,
60,66,5355,1,12,179,17,3,0.8421505376344086,3807,715,0.1878119254005779,0.15,0,1,
55,66,5355,1,12,179,13,3,0.8612903225806452,3807,715,0.1878119254005779,0.16363636363636364,0,1,
45,66,5355,1,12,179,12,3,0.8789247311827957,3807,715,0.1878119254005779,0.2,0,1,
49,66,5355,1,12,179,12,3,0.8941935483870967,3807,715,0.1878119254005779,0.1836734693877551,0,1,
43,66,5355,1,12,179,10,3,0.9103225806451613,3807,715,0.1878119254005779,0.20930232558139536,34,1,
38,66,5355,1,12,179,9,3,0.9247311827956989,3807,715,0.1878119254005779,0.23684210526315788,0,1,
72,66,5355,1,12,179,17,3,0.9378494623655914,3807,715,0.1878119254005779,0.125,0,1,
43,66,5355,1,12,179,10,3,0.96,3807,715,0.1878119254005779,0.20930232558139536,0,1,
38,66,5355,1,12,179,9,3,0.9744086021505376,3807,715,0.1878119254005779,0.23684210526315788,0,1,
13,66,5355,1,16,179,3,3,0.08838709677419355,3807,715,0.1878119254005779,0.3076923076923077,0,1,
13,66,5355,1,16,179,3,3,0.09483870967741935,3807,715,0.1878119254005779,0.3076923076923077,0,1,
3,66,5355,1,8,179,1,3,0.042150537634408604,3807,715,0.1878119254005779,0.6666666666666666,0,1,
3,66,5355,1,8,179,1,3,0.0610752688172043,3807,715,0.1878119254005779,0.6666666666666666,0,1,
13,66,5355,1,12,179,3,3,0.05075268817204301,3807,715,0.1878119254005779,0.6267806267806268,0,1,
6,66,5355,1,8,179,2,3,0.05698924731182796,3807,715,0.1878119254005779,0.6333333333333333,0,1,
13,66,5355,1,12,179,3,3,0.0746236559139785,3807,715,0.1878119254005779,0.6267806267806268,0,1,
13,66,5355,1,12,179,3,3,0.0810752688172043,3807,715,0.1878119254005779,0.6267806267806268,0,1,
13,66,5355,1,12,179,3,3,0.0875268817204301,3807,715,0.1878119254005779,0.6267806267806268,0,1,
13,66,5355,1,12,179,3,3,0.09397849462365591,3807,715,0.1878119254005779,0.6267806267806268,0,1,
8,66,5355,1,10,179,4,3,0.10043010752688172,3807,715,0.1878119254005779,0.6375,0,1,
13,66,5355,1,12,179,3,3,0.1053763440860215,3807,715,0.1878119254005779,0.6267806267806268,0,1,
33,66,5355,1,11,179,8,3,0.31483870967741934,3807,715,0.1878119254005779,0.5799859055673009,0,1,
62,66,5355,1,14,179,15,3,0.4703225806451613,3807,715,0.1878119254005779,0.5909303412809724,0,1,
102,66,5355,1,15,179,28,3,0.6030107526881721,3807,715,0.1878119254005779,0.5772243856892351,0,1,
57,66,5355,1,14,179,14,3,0.6802150537634408,3807,715,0.1878119254005779,0.6001769128704114,0,1,
38,66,5355,1,13,179,11,3,0.7236559139784946,3807,715,0.1878119254005779,0.614099116404149,0,1,
35,66,5355,1,13,179,10,3,0.7372043010752688,3807,715,0.1878119254005779,0.6206211180124224,0,1,
43,66,5355,1,11,179,10,3,0.9086021505376344,3807,715,0.1878119254005779,0.5679659351457582,34,1,
71,45,5355,1,0,179,20,3,0.13502740408570005,1576,377,0.23921319796954316,1.0,0,1,
71,45,5355,1,0,179,20,3,0.15595416043846538,1576,377,0.23921319796954316,1.0,0,1,
71,45,5355,1,0,179,20,3,0.14200298953662183,1576,377,0.23921319796954316,1.0,0,1,
71,45,5355,1,0,179,20,3,0.1469855505729945,1576,377,0.23921319796954316,1.0,0,1,
71,45,5355,1,0,179,20,3,0.16292974588938713,1576,377,0.23921319796954316,1.0,0,1,
48,45,5355,1,0,179,13,3,0.19133034379671152,1576,377,0.23921319796954316,1.0,0,1,
48,45,5355,1,0,179,13,3,0.17737917289486796,1576,377,0.23921319796954316,1.0,0,1,
48,45,5355,1,0,179,13,3,0.18236173393124067,1576,377,0.23921319796954316,1.0,0,1,
48,45,5355,1,0,179,13,3,0.1983059292476333,1576,377,0.23921319796954316,1.0,0,1,
18,45,5355,1,0,179,9,3,0.2147483806676632,1576,377,0.23921319796954316,1.0,0,1,
39,45,5355,1,0,179,11,3,0.2556053811659193,1576,377,0.23921319796954316,1.0,0,1,
39,45,5355,1,0,179,11,3,0.24862979571499752,1576,377,0.23921319796954316,1.0,0,1,
36,45,5355,1,0,179,13,3,0.2825112107623318,1576,377,0.23921319796954316,1.0,0,1,
12,45,5355,1,0,179,3,3,0.2969606377678127,1576,377,0.23921319796954316,1.0,0,1,
42,45,5355,1,0,179,12,3,0.34977578475336324,1576,377,0.23921319796954316,1.0,0,1,
42,45,5355,1,0,179,12,3,0.34280019930244143,1576,377,0.23921319796954316,1.0,0,1,
23,45,5355,1,0,179,6,3,0.414050822122571,1576,377,0.23921319796954316,1.0,0,1,
23,45,5355,1,0,179,6,3,0.4090682610861983,1576,377,0.23921319796954316,1.0,0,1,
27,45,5355,1,0,179,8,3,0.4633781763826607,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.5092177379172895,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.5042351768809168,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.4992526158445441,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.5142002989536621,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.5625311410064773,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.541604384653712,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.521175884404584,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.5515695067264574,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.534130543099153,1576,377,0.23921319796954316,1.0,0,1,
148,45,5355,1,0,179,42,3,0.5465869456900847,1576,377,0.23921319796954316,1.0,0,1,
57,45,5355,1,0,179,15,3,0.5894369706028899,1576,377,0.23921319796954316,1.0,0,1,
57,45,5355,1,0,179,15,3,0.5749875435974091,1576,377,0.23921319796954316,1.0,0,1,
57,45,5355,1,0,179,15,3,0.5994020926756353,1576,377,0.23921319796954316,1.0,0,1,
57,45,5355,1,0,179,15,3,0.5819631290483308,1576,377,0.23921319796954316,1.0,0,1,
57,45,5355,1,0,179,15,3,0.5944195316392625,1576,377,0.23921319796954316,1.0,0,1,
31,45,5355,1,0,179,16,3,0.6278026905829597,1576,377,0.23921319796954316,1.0,0,1,
20,45,5355,1,0,179,5,3,0.672645739910314,1576,377,0.23921319796954316,1.0,0,1,
20,45,5355,1,0,179,5,3,0.6676631788739412,1576,377,0.23921319796954316,1.0,0,1,
41,45,5355,1,0,179,13,3,0.6980568011958147,1576,377,0.23921319796954316,1.0,0,1,
41,45,5355,1,0,179,13,3,0.693074240159442,1576,377,0.23921319796954316,1.0,0,1,
15,45,5355,1,0,179,4,3,0.7184853014449427,1576,377,0.23921319796954316,1.0,0,1,
12,45,5355,1,0,179,3,3,0.7309417040358744,1576,377,0.23921319796954316,1.0,0,1,
24,45,5355,1,0,179,7,3,0.7473841554559043,1576,377,0.23921319796954316,1.0,0,1,
12,45,5355,1,0,179,3,3,0.7638266068759342,1576,377,0.23921319796954316,1.0,0,1,
66,45,5355,1,0,179,18,3,0.8061783756851021,1576,377,0.23921319796954316,1.0,0,1,
66,45,5355,1,0,179,18,3,0.7917289486796213,1576,377,0.23921319796954316,1.0,0,1,
66,45,5355,1,0,179,18,3,0.8161434977578476,1576,377,0.23921319796954316,1.0,0,1,
66,45,5355,1,0,179,18,3,0.7987045341305431,1576,377,0.23921319796954316,1.0,0,1,
66,45,5355,1,0,179,18,3,0.8111609367214748,1576,377,0.23921319796954316,1.0,0,1,
27,45,5355,1,0,179,9,3,0.8579970104633782,1576,377,0.23921319796954316,1.0,0,1,
21,45,5355,1,0,179,6,3,0.8764324862979571,1576,377,0.23921319796954316,1.0,0,1,
18,45,5355,1,0,179,5,3,0.8928749377179871,1576,377,0.23921319796954316,1.0,0,1,
29,45,5355,1,0,179,8,3,0.9646238166417539,1576,377,0.23921319796954316,1.0,0,1,
29,45,5355,1,0,179,8,3,0.9596412556053812,1576,377,0.23921319796954316,1.0,0,1,
10,45,5355,1,8,179,3,3,0.22670652715495765,1576,377,0.23921319796954316,0.5833333333333333,0,1,
23,45,5355,1,10,179,6,3,0.40657698056801195,1576,377,0.23921319796954316,0.5680529300567108,0,1,
57,45,5355,1,9,179,15,3,0.5744892874937718,1576,377,0.23921319796954316,0.5470494417862839,0,1,
20,45,5355,1,10,179,5,3,0.6671649227703039,1576,377,0.23921319796954316,0.5838235294117646,0,1,
15,45,5355,1,10,179,4,3,0.7159940209267563,1576,377,0.23921319796954316,0.5848484848484848,0,1,
12,45,5355,1,10,179,3,3,0.7304434479322371,1576,377,0.23921319796954316,0.6011904761904762,0,1,
16,45,5355,1,8,179,5,3,0.924265072247135,1576,377,0.23921319796954316,0.5645833333333333,28,1,
31,3,147,1,0,19,8,9,0.7454545454545455,66,23,0.3484848484848485,1.0,0,1,
3,3,147,1,8,19,1,9,0.9727272727272728,66,23,0.3484848484848485,0.6666666666666666,0,1,
3,3,147,1,8,19,1,9,0.963855421686747,48,24,0.5,0.6666666666666666,0,1,
3,7,147,1,8,19,1,9,0.6309523809523809,48,21,0.4375,0.6666666666666666,1,1,
6,5,468,1,8,44,1,10,0.9347826086956522,50,23,0.46,0.5,9,1,
55,2,468,2,8,44,11,10,0.9047619047619048,96,27,0.28125,0.8727272727272727,0,1,
0,2,468,2,19,44,1,10,0.6666666666666666,96,27,0.28125,1.0,0,1,
126,2,31,1,12,3,29,2,0.8438538205980066,47,26,0.5531914893617021,0.09444444444444444,8,0,
18,2,31,1,12,3,5,2,0.7209302325581395,47,26,0.5531914893617021,0.2222222222222222,8,1,
18,2,31,1,16,3,5,2,0.8604651162790697,47,26,0.5531914893617021,0.6111111111111112,8,1,
18,51,607,1,8,80,1,3,0.0757825370675453,426,23,0.0539906103286385,0.16666666666666666,2,0,
6,51,607,1,8,80,1,3,0.07413509060955518,426,23,0.0539906103286385,0.3333333333333333,2,1,
183,4,1678,1,12,250,10,51,0.7333333333333333,126,37,0.29365079365079366,0.2371584699453552,35,0,
183,4,1678,1,12,250,10,51,0.7076923076923077,126,37,0.29365079365079366,0.22950819672131148,35,0,
0,22,1678,2,5,250,1,51,0.3037974683544304,152,40,0.2631578947368421,1.0,0,1,
0,178,4916,1,6,684,1,65,0.041837198726693954,1617,224,0.13852813852813853,1.0,0,1,
17,14,1678,1,8,250,6,51,0.8768115942028986,164,66,0.4024390243902439,0.35294117647058826,22,1,
0,28,682,1,3,144,1,10,0.12077294685990338,137,27,0.19708029197080293,1.0,0,1,
181,8,1678,1,0,250,47,51,0.8054919908466819,341,47,0.1378299120234604,1.0,0,1,
181,8,1678,1,0,250,47,51,0.8283752860411899,341,47,0.1378299120234604,1.0,0,1,
181,8,1678,1,0,250,47,51,0.8054919908466819,341,47,0.1378299120234604,1.0,0,1,
40,8,1678,1,8,250,9,51,0.17391304347826086,341,47,0.1378299120234604,0.1,0,0,
11,25,1678,1,8,250,2,51,0.8786516853932584,301,24,0.07973421926910298,0.2727272727272727,4,1,
12,58,682,1,8,144,3,10,0.7789855072463768,345,236,0.6840579710144927,0.4166666666666667,1,0,
3,28,682,1,8,144,1,10,0.5700483091787439,137,27,0.19708029197080293,0.6666666666666666,1,1,
6,41,682,1,8,144,2,10,0.6252927400468384,302,48,0.15894039735099338,0.8333333333333334,2,1,
6,41,682,1,8,144,2,10,0.6135831381733021,302,48,0.15894039735099338,0.6333333333333333,2,1,
4,2,682,1,8,144,1,10,0.3409090909090909,86,23,0.26744186046511625,0.5,3,1,
0,6,317,1,4,120,1,6,0.15384615384615385,37,52,1.4054054054054055,1.0,0,1,
0,8,317,1,4,120,1,6,0.12403100775193798,46,65,1.4130434782608696,1.0,0,1,
0,58,317,1,4,120,1,6,0.019693654266958426,280,541,1.9321428571428572,1.0,0,1,
0,18,317,1,4,120,1,6,0.0440771349862259,91,239,2.6263736263736264,1.0,0,1,
0,24,317,1,4,120,1,6,0.04819277108433735,124,166,1.3387096774193548,1.0,0,1,
0,6,317,1,4,120,1,6,0.15384615384615385,37,52,1.4054054054054055,1.0,0,1,
32,31,847,1,12,39,11,2,0.6040316774658028,1018,315,0.3094302554027505,0.1875,0,1,
125,31,847,1,12,39,42,2,0.6436285097192225,1018,315,0.3094302554027505,0.048,0,1,
47,31,847,1,12,39,15,2,0.7724982001439885,1018,315,0.3094302554027505,0.1276595744680851,0,1,
67,31,847,1,12,39,23,2,0.8264938804895609,1018,315,0.3094302554027505,0.08955223880597014,0,1,
29,31,847,1,12,39,9,2,0.9006479481641468,1018,315,0.3094302554027505,0.20689655172413793,0,1,
13,31,847,1,16,39,3,2,0.26709863210943124,1018,315,0.3094302554027505,0.3076923076923077,0,1,
13,31,847,1,16,39,3,2,0.2886969042476602,1018,315,0.3094302554027505,0.3076923076923077,0,1,
3,31,847,1,8,39,1,2,0.11231101511879049,1018,315,0.3094302554027505,0.6666666666666666,0,1,
3,31,847,1,8,39,1,2,0.17566594672426206,1018,315,0.3094302554027505,0.6666666666666666,0,1,
13,31,847,1,12,39,3,2,0.14110871130309574,1018,315,0.3094302554027505,0.6267806267806268,0,1,
6,31,847,1,8,39,2,2,0.16198704103671707,1018,315,0.3094302554027505,0.6333333333333333,0,1,
13,31,847,1,12,39,3,2,0.22102231821454282,1018,315,0.3094302554027505,0.6267806267806268,0,1,
13,31,847,1,12,39,3,2,0.24262059035277178,1018,315,0.3094302554027505,0.6267806267806268,0,1,
13,31,847,1,12,39,3,2,0.26421886249100074,1018,315,0.3094302554027505,0.6267806267806268,0,1,
13,31,847,1,12,39,3,2,0.28581713462922964,1018,315,0.3094302554027505,0.6267806267806268,0,1,
8,31,847,1,10,39,4,2,0.3074154067674586,1018,315,0.3094302554027505,0.6375,0,1,
13,31,847,1,12,39,3,2,0.32397408207343414,1018,315,0.3094302554027505,0.6267806267806268,2,1,
97,8,847,1,0,39,31,2,0.6070588235294118,327,81,0.24770642201834864,1.0,0,1,
97,8,847,1,0,39,31,2,0.5835294117647059,327,81,0.24770642201834864,1.0,0,1,
97,8,847,1,0,39,31,2,0.6305882352941177,327,81,0.24770642201834864,1.0,0,1,
44,8,847,1,0,39,13,2,0.9058823529411765,327,81,0.24770642201834864,1.0,79,1,
44,8,847,1,0,39,13,2,0.8823529411764706,327,81,0.24770642201834864,1.0,79,1,
130,12,706,1,20,58,19,13,0.6513157894736842,535,35,0.06542056074766354,0.22692307692307692,41,0,
130,12,706,1,20,58,19,13,0.6432748538011696,535,35,0.06542056074766354,0.20384615384615384,41,0,
118,12,706,1,12,58,19,13,0.8538011695906432,535,35,0.06542056074766354,0.3686440677966102,0,0,
118,12,706,1,12,58,19,13,0.8464912280701754,535,35,0.06542056074766354,0.3432203389830508,0,0,
65,12,706,1,0,58,10,13,0.6798245614035088,535,35,0.06542056074766354,1.0,41,1,
0,3,706,3,8,58,1,13,0.4928909952606635,151,26,0.17218543046357615,1.0,0,1,
14,8,706,1,0,58,2,13,0.7404580152671756,204,21,0.10294117647058823,1.0,7,1,
0,6,83,1,4,27,1,5,0.15384615384615385,40,49,1.225,1.0,0,1,
0,6,83,1,4,27,1,5,0.1651376146788991,40,54,1.35,1.0,0,1,
0,6,83,1,4,27,1,5,0.15384615384615385,40,49,1.225,1.0,0,1,
0,8,83,1,4,27,1,5,0.12403100775193798,49,62,1.2653061224489797,1.0,0,1,
30,29,575,1,8,35,15,2,0.8319928507596068,772,295,0.38212435233160624,0.5,0,1,
35,29,575,1,12,35,11,2,0.7131367292225201,772,295,0.38212435233160624,0.17142857142857143,0,1,
35,29,575,1,12,35,15,2,0.7658623771224308,772,295,0.38212435233160624,0.17142857142857143,0,1,
30,29,575,1,12,35,15,2,0.8185880250223414,772,295,0.38212435233160624,0.2,0,1,
38,29,575,1,12,35,12,2,0.8659517426273459,772,295,0.38212435233160624,0.15789473684210525,0,1,
13,29,575,1,16,35,3,2,0.33065236818588023,772,295,0.38212435233160624,0.3076923076923077,0,1,
13,29,575,1,16,35,3,2,0.3574620196604111,772,295,0.38212435233160624,0.3076923076923077,0,1,
30,29,575,1,0,35,15,2,0.837354781054513,772,295,0.38212435233160624,1.0,0,1,
3,29,575,1,8,35,1,2,0.1385165326184093,772,295,0.38212435233160624,0.6666666666666666,0,1,
3,29,575,1,8,35,1,2,0.21715817694369974,772,295,0.38212435233160624,0.6666666666666666,0,1,
13,29,575,1,12,35,3,2,0.1742627345844504,772,295,0.38212435233160624,0.6267806267806268,0,1,
6,29,575,1,8,35,2,2,0.20017873100983022,772,295,0.38212435233160624,0.6333333333333333,0,1,
13,29,575,1,12,35,3,2,0.2734584450402145,772,295,0.38212435233160624,0.6267806267806268,0,1,
13,29,575,1,12,35,3,2,0.3002680965147453,772,295,0.38212435233160624,0.6267806267806268,0,1,
13,29,575,1,12,35,3,2,0.32707774798927614,772,295,0.38212435233160624,0.6267806267806268,0,1,
13,29,575,1,12,35,3,2,0.353887399463807,772,295,0.38212435233160624,0.6267806267806268,0,1,
8,29,575,1,10,35,4,2,0.3806970509383378,772,295,0.38212435233160624,0.6375,0,1,
13,29,575,1,12,35,3,2,0.40125111706881145,772,295,0.38212435233160624,0.6267806267806268,2,1,
15,6,575,1,0,35,4,2,0.5073170731707317,125,65,0.52,1.0,0,1,
15,6,575,1,0,35,5,2,0.6487804878048781,125,65,0.52,1.0,0,1,
13,6,575,1,0,35,6,2,0.7853658536585366,125,65,0.52,1.0,0,1,
18,6,575,1,0,35,5,2,0.9170731707317074,125,65,0.52,1.0,23,1,
16,2,97,1,20,28,5,5,0.8461538461538461,35,18,0.5142857142857142,0.625,5,1,
20,7,149,1,0,16,7,2,0.8819444444444444,214,26,0.12149532710280374,1.0,0,1,
16,7,132,1,20,36,5,6,0.9065420560747663,67,18,0.26865671641791045,0.625,5,1,
0,10,428,1,4,104,1,15,0.1111111111111111,55,104,1.8909090909090909,1.0,0,1,
0,4,428,1,4,104,1,15,0.25274725274725274,28,51,1.8214285714285714,1.0,0,1,
0,8,428,1,4,104,1,15,0.14492753623188406,46,74,1.608695652173913,1.0,0,1,
0,4,428,1,4,104,1,15,0.24719101123595505,28,49,1.75,1.0,0,1,
0,15,428,2,16,104,1,15,0.7777777777777778,162,48,0.2962962962962963,1.0,0,1,
0,15,428,1,4,104,1,15,0.0851063829787234,87,119,1.367816091954023,1.0,0,1,
49,4,428,1,0,104,9,15,0.7272727272727273,101,18,0.1782178217821782,1.0,76,1,
49,4,428,1,0,104,9,15,0.6558441558441559,101,18,0.1782178217821782,1.0,76,1,
0,10,428,1,4,104,1,15,0.10191082802547771,61,75,1.2295081967213115,1.0,0,1,
3,5,428,1,16,104,1,15,0.967741935483871,33,46,1.393939393939394,0.6666666666666666,0,1,
0,5,428,1,4,104,1,15,0.20430107526881722,33,46,1.393939393939394,1.0,0,1,
0,5,428,1,4,104,1,15,0.20430107526881722,33,46,1.393939393939394,1.0,0,1,
8,9,428,1,16,104,2,15,0.9245283018867925,56,80,1.4285714285714286,0.25,0,1,
8,9,428,1,16,104,2,15,0.9245283018867925,56,80,1.4285714285714286,0.5714285714285714,0,1,
0,9,428,1,4,104,1,15,0.11949685534591195,56,80,1.4285714285714286,1.0,0,1,
0,6,428,1,4,104,1,15,0.1322314049586777,37,69,1.864864864864865,1.0,0,1,
34,3,207,1,0,24,8,7,0.8165137614678899,74,21,0.28378378378378377,1.0,18,1,
41,3,207,1,12,24,11,7,0.631578947368421,78,19,0.24358974358974358,0.34146341463414637,13,1,
35,34,800,1,12,45,11,2,0.5612316305108468,1022,345,0.337573385518591,0.17142857142857143,0,1,
26,34,800,1,12,45,8,2,0.602519244226732,1022,345,0.337573385518591,0.23076923076923078,0,1,
32,34,800,1,12,45,10,2,0.635409377186844,1022,345,0.337573385518591,0.1875,0,1,
26,34,800,1,12,45,8,2,0.6738978306508048,1022,345,0.337573385518591,0.23076923076923078,0,1,
57,34,800,1,12,45,18,2,0.7067879636109167,1022,345,0.337573385518591,0.10526315789473684,0,1,
46,34,800,1,12,45,15,2,0.768369489153254,1022,345,0.337573385518591,0.13043478260869565,0,1,
38,34,800,1,12,45,12,2,0.820853743876837,1022,345,0.337573385518591,0.15789473684210525,0,1,
32,34,800,1,12,45,10,2,0.8649405178446467,1022,345,0.337573385518591,0.1875,19,1,
29,34,800,1,12,45,9,2,0.9034289713086074,1022,345,0.337573385518591,0.20689655172413793,0,1,
13,34,800,1,16,45,3,2,0.2617214835549335,1022,345,0.337573385518591,0.3076923076923077,0,1,
13,34,800,1,16,45,3,2,0.2827151854443667,1022,345,0.337573385518591,0.3076923076923077,0,1,
3,34,800,1,8,45,1,2,0.1112666200139958,1022,345,0.337573385518591,0.6666666666666666,0,1,
3,34,800,1,8,45,1,2,0.1728481455563331,1022,345,0.337573385518591,0.6666666666666666,0,1,
13,34,800,1,12,45,3,2,0.13925822253324002,1022,345,0.337573385518591,0.6267806267806268,0,1,
6,34,800,1,8,45,2,2,0.1595521343596921,1022,345,0.337573385518591,0.6333333333333333,0,1,
13,34,800,1,12,45,3,2,0.21693491952414276,1022,345,0.337573385518591,0.6267806267806268,0,1,
13,34,800,1,12,45,3,2,0.23792862141357593,1022,345,0.337573385518591,0.6267806267806268,0,1,
13,34,800,1,12,45,3,2,0.25892232330300907,1022,345,0.337573385518591,0.6267806267806268,0,1,
13,34,800,1,12,45,3,2,0.27991602519244224,1022,345,0.337573385518591,0.6267806267806268,0,1,
8,34,800,1,10,45,4,2,0.3009097270818754,1022,345,0.337573385518591,0.6375,0,1,
13,34,800,1,12,45,3,2,0.3170048985304409,1022,345,0.337573385518591,0.6267806267806268,0,1,
32,34,800,1,11,45,10,2,0.8614415675297411,1022,345,0.337573385518591,0.5802364864864865,19,1,
35,11,800,1,0,45,9,2,0.6234096692111959,268,105,0.3917910447761194,1.0,0,1,
35,11,800,1,0,45,9,2,0.5699745547073791,268,105,0.3917910447761194,1.0,0,1,
35,11,800,1,0,45,9,2,0.5979643765903307,268,105,0.3917910447761194,1.0,0,1,
23,11,800,1,0,45,5,2,0.7201017811704835,268,105,0.3917910447761194,1.0,0,1,
